Contig,CTR_SRR23389308,CTR_SRR23389309,CTR_SRR23389310,CTR_SRR23389311,CTR_SRR23389312,CTR_SRR23389313,CTR_SRR23389314,CTR_SRR23389315,CTR_SRR23389316,CTR_SRR23389317,CTR_SRR23389319,CTR_SRR23389320,CTR_SRR23389321,CTR_SRR23389322,CTR_SRR23389323,CTR_SRR23389324,CTR_SRR23389325,CTR_SRR23389326,CTR_SRR23389327,CTR_SRR23389328,CTR_SRR23389331,CTR_SRR23389332,CTR_SRR23389333,CTR_SRR23389334,CTR_SRR23389335,CTR_SRR23389336,CTR_SRR23389337,CTR_SRR23389339,CTR_SRR23389340,CTR_SRR23389341,CTR_SRR23389330,CTR_SRR23389342,CTR_SRR23389343,CTR_SRR23389344,CTR_SRR23389345,CTR_SRR23389346,CTR_SRR23389347,CTR_SRR23389348,CTR_SRR23389350,CTR_SRR23389262,CTR_SRR23389263,CTR_SRR23389264,CTR_SRR23389265,CTR_SRR23389266,CTR_SRR23389267,CTR_SRR23389268,CTR_SRR23389269,CTR_SRR23389270,CTR_SRR23389272,CTR_SRR23389273,CTR_SRR23389274,CTR_SRR23389275,CTR_SRR23389276,CTR_SRR23389277,CTR_SRR23389278,CTR_SRR23389279,CTR_SRR23389280,CTR_SRR23389281,CTR_SRR23389283,CTR_SRR23389284,CTR_SRR23389285,CTR_SRR23389291,CTR_SRR23389292,CTR_SRR23389293,CTR_SRR23389294,CTR_SRR23389295,CTR_SRR23389297,CTR_SRR23389298,CTR_SRR23389299,CTR_SRR23389300,CTR_SRR23389301,CTR_SRR23389302,CTR_SRR23389303,CTR_SRR23389304,CTR_SRR23389305,CTR_SRR23389306,CTR_A_461K_BV0D0,CTR_A_464S_WV0D0,CTR_A_466Y_YV0D0,CTR_A_564P_MV0D0,CTR_A_565K_UV0D0,CTR_A_661R_BV0D0,CTR_A_662W_TV0D0,CTR_A_665S_JV0D0,CTR_A_666J_PV0D0,CTR_A_465N_LV0D0
Paenibacillus_lactis_154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_distasonis_ATCC_8503,0.2792189,0.18035714,1.5873823,0.18015073,0.356144,0,0,1.5707097,0.42655826,1.1701297,0.48543897,5.4973454,2.5692098,0.7127307,0.7168791,0.24591556,0.5614463,0.25823957,0.65622467,1.7298524,1.2568594,0.3937661,2.2479846,0.6556948,0.89408267,1.0836648,2.2715614,1.1874993,0,2.0491662,0.62950367,1.3856814,0,1.0672586,0.39818573,0.28528452,0.23179744,1.0025288,0.86632615,1.7738984,1.4660392,0.35921386,1.8971152,0.8049615,0.3149534,0,0,1.5885454,6.0927496,0,1.1856443,0.36985624,1.018926,2.2608542,0.51010877,1.7230706,0.31970185,0.56142783,5.6591206,0.3417077,9.123682,4.5525136,4.5820236,2.1563542,6.6787167,1.5637511,1.5998586,0.412557,0,0.82738477,0.20647092,0.346956,8.110535,0.36181602,0.48898017,3.927678,0.34849024,4.6794868,0,0.55759966,5.017506,0,0.92631435,0,1.0471139,0
Parabacteroides_goldsteinii_dnLKV18,0,0,0.481124,0,0,0,4.424755,0,1.1173784,0.5488949,0.2629321,1.1383836,0,0,0,0.7326365,0.42578414,0.3095771,0,0,0,0.5784105,0.9571492,0,0.9378868,0.5584249,0.6904477,0,1.9493672,0.33694652,0,0,0,0,0.3641371,0,0.19199614,1.5392617,0,0.40745407,0.4179319,0,1.1006676,0,0,0,0,0,0,0,0.852553,0.20872386,0,0,0,1.2421714,0,0,1.7147325,0,0.72177124,0,0,0.51551604,0,0,0,0.37340426,0,0.3361053,0,0,0,0,0.36061072,0,0,0,0,0.6562196,1.0319177,0,0.84007025,0,0.3938745,0
Parabacteroides_gordonii_DSM_23371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_johnsonii_DSM_18315,0,0,0,0.7054663,0.6236895,0,0.7125776,1.5268061,0.7057003,2.675704,0,1.7620417,2.3042107,1.0618218,0.57159406,0.67702603,0,0.7427089,0,0,0,0.82769644,6.4885592,1.1537628,1.1683332,0.42777127,2.4912088,3.0019896,0,0,0.610881,0,0.44463435,1.0415561,0.68470794,1.3172146,0,2.3155172,0,0.9244597,0,0,0.9707172,3.876281,0,0,1.8132526,2.7734127,1.6142762,0.46768612,0.43578282,0.31526983,0,1.2521335,0.8138302,1.1253633,2.2954638,1.0632681,12.387841,0,1.0860287,0,1.1495662,2.051973,0,2.9748294,0,0.7288649,0.3213792,0.73330796,0,0,1.3099896,0.78737426,2.0387387,0.6414065,0.41060987,0,0,2.3021212,3.4597597,0.8292214,0.9708631,0.42183417,7.551417,0.31318766
Parabacteroides_merdae_ATCC_43184,1.3633791,1.0141867,0,0.7501054,1.077628,0.6721262,0.85998243,5.8172364,2.5367448,2.0883536,4.0050354,6.5959783,8.742594,0.7848529,1.3394771,0.46550846,0,2.4106936,0,4.46684,0,2.0385644,3.2674742,3.8303287,5.970543,3.913258,0.82390255,1.1445459,0,2.6198528,0.49603942,0,1.8885461,5.206019,2.9534547,0,0,9.579093,1.6583562,4.591463,2.0071497,1.1876718,1.1164597,1.9319149,1.4279906,0,0,0.90663046,3.963362,1.7977692,1.331246,2.3422065,5.931477,4.676951,1.8563057,6.0555806,0.6321189,2.5014558,2.2987933,6.5466537,2.1417992,4.407161,3.8912966,3.0858517,2.284711,1.2156429,1.7247248,1.209108,0.40495646,0.4798726,0.34827468,0.47637123,8.552662,3.8211849,2.0596611,2.8677335,0,0.85108817,0.31418398,21.952238,3.2942083,2.4740915,26.751947,0.48197168,3.4400914,0.9513511
Parabacteroides_sp_D13,1.0129622,0,2.3112493,3.4401221,0.65198994,0,0,3.3202302,1.3715827,2.6096451,0.8559363,3.3011034,3.2247002,0.96718764,1.7113745,0.40254906,0.7269108,1.7204955,0.71204567,2.3048334,1.6462867,0.802353,2.8895884,0.6928961,2.0846395,1.3558915,3.7812757,1.3480691,0,2.0807188,1.1946061,1.0401248,0,5.268367,1.4607956,0.77438945,0.88207793,2.2517345,1.0495889,1.9863296,2.6046762,1.8554199,2.4322793,1.1825405,1.4585391,0,2.6655512,1.2705724,3.434991,0,1.4723895,1.5268556,0.7991046,2.189231,0.5931789,1.9071978,1.5746651,2.693152,4.490504,1.5917771,5.0050564,2.923245,5.0109024,2.622616,5.53079,1.6002579,1.3259364,0.5617955,0,1.0740116,0,1.968955,6.3013577,0.5579606,1.3309106,2.763196,0.28022626,4.0149994,0,0.79826474,5.1958346,0.60135037,1.5191722,0,1.2686073,0
Paracoccus_yeei_ATCC_BAA_599,0,0,0,0.19093375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23248279,0,0,0,0,0,0,0.2036843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6517959,1.1880281,0,0,0,0,0,1.7364641,0,0,0,0,0,0.39365706,0,0,0
Paraprevotella_clara_YIT_11840,3.6906602,0,0,1.2307317,0,0,0,22.306952,0,0,0.9752521,3.7553627,8.829106,0,1.0295024,2.5074131,12.818604,2.1052897,0,0,10.043414,0.40324667,2.734684,0,1.8904324,4.5463524,0,0,0,11.49593,1.5067645,0,0,1.3004532,0,0,0,24.944794,0,3.3574173,0.9609907,1.6945304,6.195481,6.80045,0.54371274,0,0,1.6924744,0,0,0,2.2536812,2.1900687,0,3.609949,0,0,1.9095473,0,2.6403208,0,0,0,0,2.5481224,6.9935465,3.2081592,0,0,0,0.27330992,0,21.681295,2.003813,4.301247,4.4417114,0.93333626,0,0,40.76472,1.396501,0,3.2106864,0,0,0.55250967
Paraprevotella_xylaniphila_YIT_11841,0.9798701,0,0,0.6914569,0,0,0,2.4389515,0,0,0,0.6439414,2.22731,0,0,0.77800304,2.2361639,0.9316584,0,0,1.7485212,0.5997196,21.976555,0,1.851476,0.5482227,0,0,0,2.2301965,0.7428562,0,0.65842736,13.008918,0,0,0,2.8316085,0,1.3894416,0.67989767,0,1.7498143,1.9335866,0,0,0,0.43999135,0,0,0,0.9976581,0.35745037,0,0.80002713,0,0,2.0201876,0,0.9802294,0,0,0,0,0,1.8441044,0.8228823,0,0,0,0,0.992959,3.6543732,0.51650596,1.1557398,1.1132985,0,0,0,4.6172643,1.0921959,0,0.8958522,0,0,0
Parasutterella_excrementihominis_YIT_11859,0,0,0.37797663,0,0.62819964,0,0,3.1277425,0,2.926125,2.3198407,0.30200765,4.242924,0,0,0,0,0,0,0,2.458931,0,0,0.25209737,0,0.13633008,0,1.8174185,8.8188305,0,0,5.3067913,0,0.59988165,0.41135728,2.1024358,0.22431128,0,0,0,0.23605622,0,0.17790186,0,0,0,2.0952322,0,0,0,0.95222944,0,0.34161294,0,0.34110734,0.27388003,0.2706609,0,0,0,2.9151423,0,0,0,1.020326,0,0,0.8173492,0.19457276,0,0,0,0,0,0,0,0,0.71143764,0.6297306,0,4.9177837,0,0,0,0.81095475,0
Parvimonas_micra_ATCC_33270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22052328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4184837,0.41704887,0,0,0.4617593,0.60517895,0,0,0
Pediococcus_acidilactici_7_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2477317,0,0,0,0,0,0,0,0
Pediococcus_acidilactici_DSM_20284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28901136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31554678,0,0,0,0,0,0,0,0
Pediococcus_pentosaceus_ATCC_25745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3545503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2433558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_harei_ACS_146_V_Sch2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31727555,0,0,0,0,0,0,0,0,0
Peptoniphilus_indolicus_ATCC_29427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptoniphilus_lacrimalis_DSM_7455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8948759,0,0.4229493,0,0,0,0,0,0,0
Peptoniphilus_timonensis_JC401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peptostreptococcus_anaerobius_DSM_2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47956312,0,0,0,0,0,0,0,0,0
Peptostreptococcus_stomatis_DSM_17678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30822352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium_succinatutens_YIT_12067,10.374824,0,0.96752197,0.82565945,3.004813,10.376465,0,1.4982862,26.846197,0,15.339846,4.690776,2.027398,2.2944317,5.2068324,22.971424,0,13.354948,0,0,1.5742779,0,2.7997613,0,0,2.8792305,3.0818305,0,0,17.934736,8.741608,0,7.174669,0,0,1.934345,0.9886439,6.8068705,0,8.875188,6.241817,0,0,0,0,0,1.2551515,6.227932,0,13.432229,0,13.8224945,7.579904,0.5615484,1.5713584,13.543891,1.5155957,27.247328,0,30.046585,20.07774,20.71774,22.40209,20.371197,0,0.9422801,12.7743635,3.1835737,1.7956773,0,5.324976,18.971312,1.9069437,1.3913698,26.433147,18.211113,2.3305805,0.49323675,12.7662115,8.181111,22.503244,55.17847,36.39285,2.0856266,0,95.01146
Plesiomonas_shigelloides_302_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8005385,0,0,0,0,0,0.5918871,0.31756476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35978222,0,0,0,0,0,0,0,0,0,0
Porphyromonas_asaccharolytica_DSM_20707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_endodontalis_ATCC_35406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_gingivalis_W83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_somerae_DSM_23386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porphyromonas_uenonis_60_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25341097,0,0,0,0,0,0,0,0,0
Porphyromonas_uenonis_DSM_23387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_albensis_DSM_11370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21149284,0,0,0,0,0,0,0,0,0
Prevotella_bivia_DSM_20514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723383,0,0,0,0,0,0,0,0,0,1.4903893,0,0,0,0,0,0,0,0,0,0,0,0,0.62107867,0,0,0,0,0,0,0,0,2.852308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31141168,0,0,0,0,0,0.6907679,0,0,0
Prevotella_brevis_ATCC_19188,0,0.39502093,0,0,0,0,0.28811952,0,0,0,0,0,0,0,0,0.27104154,0,0,0.71120656,0,0,0,0,0.14697446,0.3977809,0,0,0,0,0,0.16129409,0,0,0,0.1261259,0,0.23921193,0,0,0,0,0,0,0,0.21901006,0.44363105,0.26942784,0,0.8912773,0,0.2221187,0,0,0,0,0.2079696,0,0.18595736,0,0.15493186,0,0.2577832,0,0,0.4790237,0.4585227,0,0,0,0,0.17875014,0,0,0,0,0,0.99069804,22.801304,0.22396669,3.2658594,0,0,0.65613997,0.20317915,0.41733447,0.66926974
Prevotella_bryantii_B14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_bryantii_C21a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_buCCAe_ATCC_33574,2.031458,1.2684679,0,3.4840667,0,1.5801117,0,0,0,3.0598938,0,0,0,0,0.75181395,0.6889398,0,1.2906283,0,0,0,0,0,0,0,0,0,0,0,0,0.75331646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3159573,0,0,0,0,0,3.4583828,0,3.77877,0,0,4.468414,0,0,0,0,0,1.2049795,0,0,2.2517953,0,0,1.2371479,0,0,0,0,0,0,0,0,0,0,0
Prevotella_conceptionensis_9403948,0,0.55046177,10.380038,0,0.37239066,0,0,5.3417087,2.9448087,0,0,3.5635793,0,0,0.36387497,0,0,0,0,4.741983,0,1.9041845,0.5053364,0.6380161,0.6542073,0,0.54788834,0,0,3.680467,0,1.0973184,0.23499636,0.41085836,2.3849878,0,0,0.59315515,0,0.93497664,2.0310433,0,5.3590474,1.6395488,0.28578973,0,0,1.8942817,1.1108623,0,0,0,0,0,0,2.0520196,0.32324296,0,0,0,0,1.186318,0,0,0,2.6088383,0,0,0,0.25976637,0,0,1.2466692,0.97515255,0.21073087,0.43397427,0,0,0,0.4429751,0,0,0,0,0,0
Prevotella_copri_CB7_DSM_18205,77.12604,110.50001,0,22.959183,0,62.842133,0,0,99.44631,10.903877,52.559654,4.4148226,194.44034,0,79.57414,18.564335,0,98.00706,0,0.47424906,0,56.72283,0,0,290.04785,14.602261,2.4833703,0,0,47.58391,42.895912,0,38.997902,128.66907,27.457226,179.52124,152.973,0,0,1.853858,192.43973,168.77242,0,212.88654,150.89436,227.59528,195.60219,0,0,52.17299,0,68.92946,3.5674634,0,20.20212,0,130.40164,138.20761,0,134.92435,0,0,146.91547,73.69877,37.394558,0,0,7.9040914,51.004986,0,19.846521,149.74573,0,4.1593075,28.301273,0,1.0799373,0,0,0,2.6748896,58.903645,24.000772,3.4587224,6.224567,5.1266456
Prevotella_corporis_DSM_18810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_denticola_DSM20614,0,0,0,0,0,0,0,0,0.46337268,0,0.22123806,0,0.33417562,0,0,0.3480213,0,0,0,0,0,0.81042373,0.4243986,0,0.4162647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29359713,0,0.2960199,0,0.2597305,0,0,0,0,0.18525435,0,0,0,0,0,0,0,0,0,0,0,0,0.41890687,0,0.29475224,0,0.21350567,0
Prevotella_denticola_F0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2326555,0,0,0,0,1.8768764,0,0,0,0,0,0,0,0,0.8832786,0,0,0.54262,0,0,0,0,0,0,0,0,0,0,0
Prevotella_disiens_FB035_09AN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_disiens_JCM_6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5597866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_enoeca_JCM_12259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_intermedia_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_intermedia_ATCC_25611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48998907,0,0,0,0,0,0,0,0,0
Prevotella_loescheii_DSM_19665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_melaninogenica_ATCC_25845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_nanceiensis_DSM_19126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_nigrescens_ATCC_33563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_oralis_ATCC_33269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_pallens_ATCC_700821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_ruminicola_23,0,0,0,0,0,1.468974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2549746,0,0,0,0,3.4265335,0,0,0,0,0,0,0,0,1.7521176,0,0,1.0370247,0,0,0,0,0,0,0,0,0,0,0
Prevotella_salivae_DSM_15606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevotella_shahii_JCM_12083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.395353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
